Close,Date
491.6499938964844,2020-01-01
487.54998779296875,2020-01-02
483.5,2020-01-03
469.1499938964844,2020-01-06
461.0,2020-01-07
459.8999938964844,2020-01-08
470.54998779296875,2020-01-09
470.25,2020-01-10
470.75,2020-01-13
473.3500061035156,2020-01-14
467.95001220703125,2020-01-15
461.79998779296875,2020-01-16
453.8999938964844,2020-01-17
457.1499938964844,2020-01-20
463.8500061035156,2020-01-21
455.45001220703125,2020-01-22
469.0,2020-01-23
466.1000061035156,2020-01-24
467.75,2020-01-27
480.95001220703125,2020-01-28
479.04998779296875,2020-01-29
469.6499938964844,2020-01-30
456.95001220703125,2020-01-31
460.29998779296875,2020-02-03
478.5,2020-02-04
501.70001220703125,2020-02-05
495.04998779296875,2020-02-06
491.3999938964844,2020-02-07
485.45001220703125,2020-02-10
481.0,2020-02-11
474.75,2020-02-12
469.0,2020-02-13
476.45001220703125,2020-02-14
461.6499938964844,2020-02-17
470.75,2020-02-18
475.54998779296875,2020-02-19
471.75,2020-02-20
464.6499938964844,2020-02-24
456.75,2020-02-25
448.79998779296875,2020-02-26
444.04998779296875,2020-02-27
426.3500061035156,2020-02-28
412.3500061035156,2020-03-02
425.0,2020-03-03
418.70001220703125,2020-03-04
418.3999938964844,2020-03-05
403.1000061035156,2020-03-06
423.8500061035156,2020-03-09
404.3999938964844,2020-03-11
344.29998779296875,2020-03-12
376.04998779296875,2020-03-13
364.6499938964844,2020-03-16
357.20001220703125,2020-03-17
332.54998779296875,2020-03-18
300.25,2020-03-19
317.8500061035156,2020-03-20
269.3500061035156,2020-03-23
262.8500061035156,2020-03-24
273.75,2020-03-25
282.29998779296875,2020-03-26
278.75,2020-03-27
274.75,2020-03-30
316.8999938964844,2020-03-31
302.95001220703125,2020-04-01
317.1499938964844,2020-04-03
351.1000061035156,2020-04-07
342.29998779296875,2020-04-08
344.8999938964844,2020-04-09
350.1000061035156,2020-04-13
353.8500061035156,2020-04-15
355.3999938964844,2020-04-16
360.1000061035156,2020-04-17
368.3999938964844,2020-04-20
355.25,2020-04-21
356.70001220703125,2020-04-22
355.1499938964844,2020-04-23
350.45001220703125,2020-04-24
355.3999938964844,2020-04-27
359.1000061035156,2020-04-28
360.75,2020-04-29
370.0,2020-04-30
347.8999938964844,2020-05-04
347.04998779296875,2020-05-05
343.79998779296875,2020-05-06
329.54998779296875,2020-05-07
324.75,2020-05-08
314.79998779296875,2020-05-11
312.5,2020-05-12
316.54998779296875,2020-05-13
309.70001220703125,2020-05-14
318.20001220703125,2020-05-15
294.04998779296875,2020-05-18
293.29998779296875,2020-05-19
308.8999938964844,2020-05-20
313.20001220703125,2020-05-21
315.20001220703125,2020-05-22
313.1499938964844,2020-05-26
329.45001220703125,2020-05-27
326.45001220703125,2020-05-28
342.79998779296875,2020-05-29
346.29998779296875,2020-06-01
341.6000061035156,2020-06-02
349.04998779296875,2020-06-03
357.25,2020-06-04
369.6000061035156,2020-06-05
394.1000061035156,2020-06-08
381.5,2020-06-09
378.95001220703125,2020-06-10
370.04998779296875,2020-06-11
373.8999938964844,2020-06-12
361.0,2020-06-15
359.75,2020-06-16
364.6000061035156,2020-06-17
370.25,2020-06-18
380.54998779296875,2020-06-19
385.1499938964844,2020-06-22
392.0,2020-06-23
378.54998779296875,2020-06-24
370.25,2020-06-25
393.6499938964844,2020-06-26
383.3500061035156,2020-06-29
374.0,2020-06-30
380.1499938964844,2020-07-01
383.5,2020-07-02
385.3999938964844,2020-07-03
390.20001220703125,2020-07-06
379.8500061035156,2020-07-07
378.1499938964844,2020-07-08
376.75,2020-07-09
376.3500061035156,2020-07-10
379.95001220703125,2020-07-13
373.75,2020-07-14
369.6000061035156,2020-07-15
393.8999938964844,2020-07-16
443.79998779296875,2020-07-17
437.29998779296875,2020-07-20
464.20001220703125,2020-07-21
450.6000061035156,2020-07-22
457.54998779296875,2020-07-23
448.3999938964844,2020-07-24
457.70001220703125,2020-07-27
461.5,2020-07-28
453.79998779296875,2020-07-29
419.1000061035156,2020-07-30
413.79998779296875,2020-07-31
417.79998779296875,2020-08-03
408.54998779296875,2020-08-04
410.45001220703125,2020-08-05
409.54998779296875,2020-08-06
419.75,2020-08-07
415.1499938964844,2020-08-10
429.25,2020-08-11
421.79998779296875,2020-08-12
421.1499938964844,2020-08-13
413.25,2020-08-14
407.8999938964844,2020-08-17
402.29998779296875,2020-08-18
403.70001220703125,2020-08-19
412.45001220703125,2020-08-20
410.1000061035156,2020-08-21
409.75,2020-08-24
412.8999938964844,2020-08-25
410.1000061035156,2020-08-26
412.95001220703125,2020-08-27
415.04998779296875,2020-08-28
407.79998779296875,2020-08-31
407.25,2020-09-01
413.95001220703125,2020-09-02
413.3999938964844,2020-09-03
403.3500061035156,2020-09-04
400.20001220703125,2020-09-07
412.1000061035156,2020-09-08
405.95001220703125,2020-09-09
430.29998779296875,2020-09-10
428.75,2020-09-11
417.1499938964844,2020-09-14
414.3999938964844,2020-09-15
413.04998779296875,2020-09-16
415.6000061035156,2020-09-17
412.04998779296875,2020-09-18
401.45001220703125,2020-09-21
392.1499938964844,2020-09-22
387.6499938964844,2020-09-23
377.25,2020-09-24
375.75,2020-09-25
385.1499938964844,2020-09-28
386.54998779296875,2020-09-29
353.04998779296875,2020-09-30
353.29998779296875,2020-10-01
354.1499938964844,2020-10-05
352.04998779296875,2020-10-06
342.25,2020-10-07
340.04998779296875,2020-10-08
345.0,2020-10-09
341.6000061035156,2020-10-12
339.1000061035156,2020-10-13
332.8999938964844,2020-10-14
326.6499938964844,2020-10-15
339.95001220703125,2020-10-16
346.6499938964844,2020-10-19
343.3500061035156,2020-10-20
349.54998779296875,2020-10-21
349.3500061035156,2020-10-22
351.54998779296875,2020-10-23
346.1000061035156,2020-10-26
348.6499938964844,2020-10-27
345.45001220703125,2020-10-28
341.79998779296875,2020-10-29
354.45001220703125,2020-10-30
346.3999938964844,2020-11-02
350.8500061035156,2020-11-03
348.8500061035156,2020-11-04
366.29998779296875,2020-11-05
362.45001220703125,2020-11-06
375.54998779296875,2020-11-09
382.79998779296875,2020-11-10
394.0,2020-11-11
394.6499938964844,2020-11-12
394.0,2020-11-13
412.8500061035156,2020-11-14
394.6499938964844,2020-11-17
383.04998779296875,2020-11-18
383.70001220703125,2020-11-19
383.29998779296875,2020-11-20
394.45001220703125,2020-11-23
389.75,2020-11-24
382.04998779296875,2020-11-25
378.0,2020-11-26
373.0,2020-11-27
379.29998779296875,2020-12-01
384.5,2020-12-02
393.8999938964844,2020-12-03
392.29998779296875,2020-12-04
395.0,2020-12-07
390.45001220703125,2020-12-08
395.1499938964844,2020-12-09
399.29998779296875,2020-12-10
397.3999938964844,2020-12-11
405.45001220703125,2020-12-14
398.6000061035156,2020-12-15
399.6000061035156,2020-12-16
395.3999938964844,2020-12-17
393.8500061035156,2020-12-18
367.3500061035156,2020-12-21
372.5,2020-12-22
374.3999938964844,2020-12-23
377.54998779296875,2020-12-24
382.75,2020-12-28
381.5,2020-12-29
382.8500061035156,2020-12-30
381.1000061035156,2020-12-31
381.95001220703125,2021-01-01
395.3500061035156,2021-01-04
392.0,2021-01-05
387.29998779296875,2021-01-06
392.20001220703125,2021-01-07
400.1499938964844,2021-01-08
401.75,2021-01-11
402.54998779296875,2021-01-12
411.8999938964844,2021-01-13
426.70001220703125,2021-01-14
414.6000061035156,2021-01-15
409.54998779296875,2021-01-18
413.45001220703125,2021-01-19
413.8500061035156,2021-01-20
408.29998779296875,2021-01-21
396.04998779296875,2021-01-22
387.29998779296875,2021-01-25
380.6000061035156,2021-01-27
384.29998779296875,2021-01-28
383.6000061035156,2021-01-29
393.0,2021-02-01
408.0,2021-02-02
414.8999938964844,2021-02-03
418.54998779296875,2021-02-04
415.0,2021-02-05
420.04998779296875,2021-02-08
419.3500061035156,2021-02-09
415.79998779296875,2021-02-10
421.95001220703125,2021-02-11
418.1000061035156,2021-02-12
419.0,2021-02-15
417.95001220703125,2021-02-16
411.70001220703125,2021-02-17
432.20001220703125,2021-02-18
430.0,2021-02-19
422.54998779296875,2021-02-22
435.25,2021-02-23
438.70001220703125,2021-02-24
461.54998779296875,2021-02-25
449.8500061035156,2021-02-26
455.25,2021-03-01
469.0,2021-03-02
466.3500061035156,2021-03-03
463.8999938964844,2021-03-04
461.79998779296875,2021-03-05
466.70001220703125,2021-03-08
445.8999938964844,2021-03-09
445.5,2021-03-10
457.54998779296875,2021-03-12
460.54998779296875,2021-03-15
453.8500061035156,2021-03-16
432.04998779296875,2021-03-17
426.8999938964844,2021-03-18
432.95001220703125,2021-03-19
439.3500061035156,2021-03-22
436.5,2021-03-23
429.95001220703125,2021-03-24
418.95001220703125,2021-03-25
424.20001220703125,2021-03-26
430.79998779296875,2021-03-30
427.95001220703125,2021-03-31
437.3999938964844,2021-04-01
428.04998779296875,2021-04-05
428.1000061035156,2021-04-06
428.20001220703125,2021-04-07
430.54998779296875,2021-04-08
425.6000061035156,2021-04-09
403.95001220703125,2021-04-12
409.3999938964844,2021-04-13
404.8500061035156,2021-04-15
413.79998779296875,2021-04-16
408.75,2021-04-19
408.1000061035156,2021-04-20
418.3500061035156,2021-04-22
423.04998779296875,2021-04-23
418.8999938964844,2021-04-26
420.3500061035156,2021-04-27
417.5,2021-04-28
419.54998779296875,2021-04-29
421.79998779296875,2021-04-30
416.0,2021-05-03
421.45001220703125,2021-05-04
424.79998779296875,2021-05-05
434.0,2021-05-06
443.1499938964844,2021-05-07
453.70001220703125,2021-05-10
462.25,2021-05-11
449.25,2021-05-12
442.25,2021-05-14
443.6499938964844,2021-05-17
448.45001220703125,2021-05-18
446.45001220703125,2021-05-19
454.79998779296875,2021-05-20
461.04998779296875,2021-05-21
472.8500061035156,2021-05-24
474.3999938964844,2021-05-25
472.20001220703125,2021-05-26
467.8500061035156,2021-05-27
471.5,2021-05-28
472.0,2021-05-31
470.8500061035156,2021-06-01
474.6499938964844,2021-06-02
473.8999938964844,2021-06-03
478.25,2021-06-04
481.3999938964844,2021-06-07
487.45001220703125,2021-06-08
485.04998779296875,2021-06-09
483.54998779296875,2021-06-10
483.6000061035156,2021-06-11
483.70001220703125,2021-06-14
481.8999938964844,2021-06-15
481.25,2021-06-16
476.8999938964844,2021-06-17
472.3500061035156,2021-06-18
475.04998779296875,2021-06-21
473.6499938964844,2021-06-22
469.6000061035156,2021-06-23
466.1000061035156,2021-06-24
470.04998779296875,2021-06-25
467.1499938964844,2021-06-28
466.25,2021-06-29
468.1000061035156,2021-06-30
462.75,2021-07-01
462.75,2021-07-02
459.70001220703125,2021-07-05
458.04998779296875,2021-07-06
460.5,2021-07-07
458.20001220703125,2021-07-08
456.8999938964844,2021-07-09
451.0,2021-07-12
450.25,2021-07-13
448.70001220703125,2021-07-14
447.04998779296875,2021-07-15
448.0,2021-07-16
453.8999938964844,2021-07-19
453.79998779296875,2021-07-20
460.8999938964844,2021-07-22
461.3500061035156,2021-07-23
456.0,2021-07-26
453.29998779296875,2021-07-27
453.45001220703125,2021-07-28
449.1000061035156,2021-07-29
445.5,2021-07-30
457.79998779296875,2021-08-02
463.3999938964844,2021-08-03
457.1499938964844,2021-08-04
453.5,2021-08-05
455.6000061035156,2021-08-06
452.5,2021-08-09
444.70001220703125,2021-08-10
450.0,2021-08-11
448.1499938964844,2021-08-12
454.8999938964844,2021-08-13
464.0,2021-08-16
465.0,2021-08-17
463.5,2021-08-18
455.20001220703125,2021-08-20
451.70001220703125,2021-08-23
456.3999938964844,2021-08-24
460.70001220703125,2021-08-25
466.75,2021-08-26
471.29998779296875,2021-08-27
472.54998779296875,2021-08-30
471.6499938964844,2021-08-31
477.0,2021-09-01
479.79998779296875,2021-09-02
491.29998779296875,2021-09-03
490.79998779296875,2021-09-06
481.95001220703125,2021-09-07
489.54998779296875,2021-09-08
491.1499938964844,2021-09-09
498.1000061035156,2021-09-13
493.1000061035156,2021-09-14
489.95001220703125,2021-09-15
439.04998779296875,2021-09-16
436.25,2021-09-17
420.3999938964844,2021-09-20
413.79998779296875,2021-09-21
420.1499938964844,2021-09-22
419.95001220703125,2021-09-23
414.79998779296875,2021-09-24
420.6000061035156,2021-09-27
429.6000061035156,2021-09-28
436.8999938964844,2021-09-29
432.20001220703125,2021-09-30
433.04998779296875,2021-10-01
435.8500061035156,2021-10-04
443.8500061035156,2021-10-05
447.20001220703125,2021-10-06
449.20001220703125,2021-10-07
449.45001220703125,2021-10-08
454.3999938964844,2021-10-11
455.25,2021-10-12
458.6499938964844,2021-10-13
459.29998779296875,2021-10-14
462.5,2021-10-18
453.04998779296875,2021-10-19
441.1000061035156,2021-10-20
451.04998779296875,2021-10-21
447.25,2021-10-22
431.70001220703125,2021-10-25
431.04998779296875,2021-10-26
427.70001220703125,2021-10-27
420.79998779296875,2021-10-28
417.70001220703125,2021-10-29
421.6499938964844,2021-11-01
416.1499938964844,2021-11-02
414.8999938964844,2021-11-03
419.75,2021-11-04
431.75,2021-11-08
430.5,2021-11-09
431.25,2021-11-10
425.29998779296875,2021-11-11
